nSeg,nSegNum,CV,realCV,targetMean,realMean,Density,realDensity,L,numL,gurobiMinMax,greedyMinMax,greedyT1,greedyT2,improvedMinMax,improvedT1,improvedT2,errorGreedyAbs,errorGreedy,errorImprovedAbs,errorImproved,kGreedy,kImproved,timeGreedy,timeImproved,timeGurobi
0,9,1,0.7374729575491811,45.93171110650515,44.54,1,0.858,1,1182,2322.0187611648284,2337.213722764883,2,2,2337.213722764883,2,2,15.19496160005474,0.0065438582384374,15.19496160005474,0.0065438582384374,1.0065438582384374,1.0065438582384374,0.0049922391772269,0.0050210878252982,146.37547352164984
0,7,1,0.6924778371737665,60.116532647395886,63.8,1,0.858,1,1233,2303.0998602429004,2393.029872370073,1,2,2313.4371619651565,2,2,89.93001212717263,0.0390473785698931,10.337301722256145,0.0044884296598263,1.0390473785698933,1.0044884296598264,0.0014922693371772,0.0015962868928909,228.21577742695808
0,5,1,0.6736955105630378,80.20874602504031,74.1,1,0.826,1,1224,2279.665660065981,2342.882358034141,1,2,2283.3240869738447,2,2,63.21669796816013,0.0277306883529273,3.658426907863941,0.0016048085348436,1.0277306883529274,1.0016048085348437,0.0010125562548637,0.0010809749364852,273.92470406740904
1,13,1,0.6183095622184286,36.04980029738319,35.54,1,0.808,1,1176,2332.662747643601,2339.421770680543,2,2,2332.6666147718342,2,2,6.759023036941926,0.0028975568987714,0.0038671282331961,1.6578171178420905e-06,1.0028975568987717,1.0000016578171178,0.0043788999319075,0.0044621452689169,98.87861386686563
0,5,1,0.651693834579924,58.25448773232916,65.5,1,0.626,1,1208,2222.602645168114,2244.7258996822347,1,2,2222.602645168114,2,2,22.123254514120617,0.0099537605438453,0.0,0.0,1.0099537605438451,1.0,0.0005542784929274,0.0006157234311103,58.21150622516871
1,11,1,0.6408536156386655,44.25348909291547,49.54,1,0.878,1,1169,3344.389579113271,3352.526856714252,2,3,3344.462860809728,3,3,8.137277600981179,0.0024331129518525,0.0732816964568883,2.191183016313493e-05,1.0024331129518524,1.0000219118301632,0.0049912631511687,0.0050970539450644,149.2489366307855
0,7,1,0.4998719692464208,50.61275250731747,58.76,1,0.918,1,1229,2312.7126635303966,2396.488355904673,1,2,2312.7126635303966,2,2,83.77569237427633,0.0362239951790601,0.0,0.0,1.0362239951790602,1.0,0.0016267299652098,0.0017070099711417,282.1284155249596
1,32,1,0.6541602004666188,12.531711114171191,13.76,1,0.81,1,1159,3374.532167798172,3431.1034574679816,2,3,3374.4208824639827,3,3,56.57128966980963,0.016764187406375,-0.1112853341892332,-3.2978003662607e-05,1.016764187406375,0.9999670219963374,0.0375737473368643,0.0378004461526869,261.563553892076
0,9,1,0.6612494318887826,45.91074375905933,46.24,1,0.856,1,1197,2312.48858647593,2338.3846224407043,2,2,2338.3846224407043,2,2,25.896035964774452,0.0111983410928908,25.896035964774452,0.0111983410928908,1.0111983410928909,1.0111983410928909,0.0026179626584052,0.0026355609297752,156.7975676655769
1,12,1,0.7144177294688936,38.08430838767164,40.16,1,0.906,1,1193,2332.421739776796,2341.464875710912,2,2,2341.464875710912,2,2,9.04313593411598,0.0038771444202802,9.04313593411598,0.0038771444202802,1.0038771444202803,1.0038771444202803,0.0039525926113128,0.0039621740579604,175.34920936077833
0,7,1,0.6232810933221508,79.2969563294904,75.38,1,0.92,1,1208,2328.768732498851,2338.535074624809,2,2,2338.535074624809,2,2,9.76634212595809,0.0041937793090679,9.76634212595809,0.0041937793090679,1.004193779309068,1.004193779309068,0.0019680708646773,0.0019915029406547,183.2921903505921
1,10,1,0.6914840686530954,61.252711454432415,59.92,1,0.87,1,1220,2313.532667915168,2408.059131776668,1,2,2313.71803811499,2,2,94.5264638614999,0.0408580631570169,0.1853701998220458,8.012430617160533e-05,1.040858063157017,1.0000801243061717,0.0016402974724768,0.0017178505659102,223.8742642700672
0,5,1,0.7168923936885765,71.0104635461955,82.9,1,0.974,1,1148,3393.654916697932,3393.4806602519257,3,3,3393.4806602519257,3,3,-0.1742564460064386,-5.1347721051141024e-05,-0.1742564460064386,-5.1347721051141024e-05,0.9999486522789488,0.9999486522789488,0.0015829056501388,0.0016012340784072,137.62151733785868
0,5,1,0.7065808876469682,64.33834588542845,61.42,1,0.85,1,1153,3353.2276144055327,3416.3071786324235,2,3,3360.37179907087,3,3,63.07956422689085,0.0188115963127286,7.144184665337434,0.0021305397327177,1.0188115963127289,1.0021305397327178,0.0029121711850166,0.0031302943825721,121.48226846754552
1,17,1,0.7237645037739463,29.47313877625964,28.62,1,0.82,1,1183,2339.5749353847427,2341.6808452190908,2,2,2341.6808452190908,2,2,2.10590983434804,0.0009001249767628,2.10590983434804,0.0009001249767628,1.0009001249767628,1.0009001249767628,0.0127910077571868,0.0128085613250731,108.60402422398327
0,2,1,0.7794867488184615,98.44655585506062,99.9,1,0.892,1,1161,3335.3796013098454,3349.435595374878,2,3,3335.379601309847,3,3,14.055994065032792,0.0042142111978836,1.8189894035458565e-12,5.453620340040206e-16,1.0042142111978838,1.0000000000000004,0.0012718886137008,0.0014497041702268,170.95629513263702
0,6,1,0.7865413271470033,86.70017908006368,92.96,1,0.964,1,1167,3356.912489650695,3382.437590372536,2,3,3357.95782438605,3,3,25.52510072184077,0.0076037432612658,1.045334735355027,0.0003113976722889,1.007603743261266,1.000311397672289,0.0030441358685492,0.0031316280364989,201.8059898018837
0,6,1,0.654316359721124,73.34855595057151,78.62,1,0.808,1,1164,2295.6829695312463,2296.485910893446,2,2,2295.6829695312463,2,2,0.8029413621998174,0.0003497614317205,0.0,0.0,1.0003497614317205,1.0,0.0018906220793723,0.001977689564228,89.08257175981998
1,10,1,0.7760245918630237,50.82364998066795,42.8,1,0.924,1,1197,2338.5754362886123,2366.5480875528174,2,2,2366.5480875528174,2,2,27.97265126420507,0.0119614064315147,27.97265126420507,0.0119614064315147,1.0119614064315148,1.0119614064315148,0.0020355358719824,0.002045840024948,180.97653490304947
0,4,1,0.6670199631893815,98.793203496136,103.52,1,0.938,1,1162,3348.988594634929,3378.849092451597,2,3,3348.988594634929,3,3,29.860497816667703,0.0089162733681757,0.0,0.0,1.0089162733681758,1.0,0.001330979168415,0.0014079734683036,212.8759720697999
0,9,1,0.7500601017804905,84.45362724922829,82.76,1,0.824,1,1153,3351.3187595489608,3419.587768994854,2,3,3362.5728646727275,3,3,68.26900944589306,0.0203707896335951,11.254105123766749,0.0033581124122258,1.0203707896335952,1.003358112412226,0.00361018627882,0.0036721900105476,219.178271189332
0,8,1,0.6082480592162004,47.04999964455778,52.32,1,0.848,1,1186,2326.314751101143,2336.394744542206,2,2,2336.394744542206,2,2,10.079993441062925,0.0043330307888438,10.079993441062925,0.0043330307888438,1.0043330307888438,1.0043330307888438,0.0021029859781265,0.0021122097969055,133.74345162510872
0,7,1,0.7078186444144074,64.09668777140234,68.6,1,0.862,1,1192,2318.4560474779064,2321.507871683664,2,2,2318.4560474779064,2,2,3.0518242057573843,0.0013163174730343,0.0,0.0,1.0013163174730344,1.0,0.0015280917286872,0.0016021877527236,147.650438696146
0,4,1,0.5920272850306232,86.87654898497202,98.2,1,0.828,1,1212,2283.740529871361,2393.5817953801297,1,2,2302.790903442204,2,2,109.84126550876864,0.0480970863686321,19.05037357084302,0.0083417416828505,1.048097086368632,1.0083417416828504,0.0007009580731391,0.0007766559720039,167.93618102371693
1,22,1,0.6889542366286151,18.166597388041573,19.7,1,0.832,1,1170,3349.994546438136,3367.215506795298,2,3,3349.99455738153,3,3,17.220960357162312,0.0051405935497633,1.0943394045170862e-05,3.266690107542524e-09,1.0051405935497633,1.00000000326669,0.0105874016880988,0.0106708630919455,146.05082263052464
1,29,1,0.7253391924201731,15.006506797700547,13.06,1,0.82,1,1159,3362.6600237059783,3409.6427841323493,2,3,3363.138333249441,3,3,46.98276042637099,0.0139719032239814,0.4783095434627284,0.0001422414219965,1.0139719032239811,1.0001422414219965,0.0217424109578132,0.0218934565782546,233.47293155640364
0,5,1,0.6457467680956094,52.01158007695275,61.32,1,0.924,1,1139,3408.085201064868,3415.634314637562,3,3,3408.711308093624,3,3,7.549113572694296,0.0022150601077506,0.6261070287564507,0.000183712258297,1.0022150601077506,1.000183712258297,0.0022197365760803,0.0023197829723358,124.3958787843585
0,5,1,0.5714822459929598,90.58089504049,108.02,1,0.844,1,1153,3324.4492022730155,3343.2682188309536,2,3,3324.629088603961,3,3,18.819016557938085,0.0056607923336807,0.1798863309454645,5.411011569148701e-05,1.0056607923336809,1.0000541101156917,0.0012430921196936,0.0013270825147627,145.65469951927662
0,3,1,0.791998042708427,90.13559862674676,85.0,1,0.97,1,1209,2325.4433487674905,2332.3118643631283,2,2,2332.3118643631283,2,2,6.868515595637746,0.0029536370341071,6.868515595637746,0.0029536370341071,1.0029536370341072,1.0029536370341072,0.0007558614015578,0.0007642731070518,233.59300757944584
1,13,1,0.7111288235181843,33.11827308777935,34.34,1,0.858,1,1205,2323.7241277491567,2325.06302510368,2,2,2325.06302510368,2,2,1.3388973545233966,0.0005761860190436,1.3388973545233966,0.0005761860190436,1.0005761860190436,1.0005761860190436,0.0043967515230177,0.0043990090489386,120.10139968246222
0,9,1,0.6130650865627196,32.77118237765889,37.6,1,0.874,1,1189,2312.02438210339,2323.48355513564,2,2,2323.48355513564,2,2,11.459173032249964,0.0049563374508294,11.459173032249964,0.0049563374508294,1.0049563374508297,1.0049563374508297,0.0047993957996368,0.0047785118222236,148.31765811145306
1,25,1,0.5942380479836402,13.087787740479856,14.88,1,0.812,1,1227,2311.6826369996634,2402.50932757904,1,2,2315.044889302329,2,2,90.82669057937665,0.0392902940592488,3.362252302665638,0.0014544610271544,1.0392902940592488,1.0014544610271543,0.0133284926414489,0.0133977457880973,209.9839638471604
0,9,1,0.6591053716863942,52.40526759191949,54.18,1,0.872,1,1224,2302.005312057417,2380.294675004862,1,2,2302.005312057417,2,2,78.28936294744472,0.0340092016892322,0.0,0.0,1.0340092016892322,1.0,0.0016230717301368,0.0016997680068015,314.7748402431607
0,5,1,0.6859015232917764,73.9637350801849,85.0,1,0.852,1,1210,2313.7608603004987,2348.113149781443,2,2,2313.7608603004987,2,2,34.352289480944364,0.0148469489956204,0.0,0.0,1.0148469489956204,1.0,0.001584231853485,0.0017073228955268,144.8033775538206
1,19,1,0.6372309675100327,23.340434710566267,22.86,1,0.81,1,1136,4412.995256944191,4439.095247203737,3,4,4416.256200696982,4,4,26.099990259545848,0.0059143481331586,3.2609437527908085,0.0007389411415431,1.0059143481331587,1.000738941141543,0.0286288186907767,0.0288353934884071,325.5741042867303
0,5,1,0.5957153264723434,88.99313810774655,105.24,1,0.874,1,1157,3353.1051159123667,3415.9932347489625,2,3,3364.9883185940416,3,3,62.88811883659582,0.0187551885976244,11.883202681674902,0.003543939802329,1.0187551885976245,1.003543939802329,0.0017043650150298,0.0018149018287658,198.94655753672123
0,2,1,0.6906981873470665,86.00844107193276,91.22,1,0.56,1,1223,1206.911398568514,1206.911398568514,1,1,1206.911398568514,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.000641033053398,0.0006461292505263,33.85640676319599
1,11,1,0.7956885081880817,53.90395585602798,53.84,1,0.882,1,1164,3363.0043314451405,3407.186200897964,2,3,3363.48371772657,3,3,44.181869452823776,0.0131376189556788,0.4793862814294698,0.0001425470306258,1.0131376189556789,1.0001425470306258,0.0044665932655334,0.0046221762895583,273.5099244341254
0,7,1,0.5622310082515631,85.82958666206844,97.4,1,0.948,1,1216,2320.9528785089697,2425.8541891961127,1,2,2320.9528785089697,2,2,104.901310687143,0.0451975185099552,0.0,0.0,1.0451975185099551,1.0,0.0023342743515967,0.002412013709545,345.7414742782712
0,4,1,0.6464805159252847,57.93684759357371,62.22,1,0.926,1,1210,2308.037424817748,2414.1474203717044,1,2,2312.127988280491,2,2,106.1099955539562,0.0459741226086639,4.090563462742921,0.001772312449858,1.045974122608664,1.001772312449858,0.0009689182043075,0.0010714009404182,267.5008073151112
1,10,1,0.6717723661935956,45.03220023939307,48.04,1,0.838,1,1237,2310.5662241486034,2384.154145504626,1,2,2310.5662241486034,2,2,73.58792135602243,0.0318484363646136,0.0,0.0,1.0318484363646137,1.0,0.0021830573678015,0.0022539421916007,194.81806936860085
1,12,1,0.7055638172006422,23.141820369784423,25.76,1,0.808,1,1176,2333.3063852778632,2336.742509465801,2,2,2336.742509465801,2,2,3.4361241879378213,0.0014726416597572,3.4361241879378213,0.0014726416597572,1.0014726416597572,1.0014726416597572,0.0035886988043784,0.0036151111125945,93.18624544888736
0,6,1,0.712023945746605,78.79251832263753,76.08,1,0.632,1,1164,2314.1763788935746,2316.1723789095745,2,2,2316.1723789095745,2,2,1.9960000159999252,0.0008625098908641,1.9960000159999252,0.0008625098908641,1.000862509890864,1.000862509890864,0.0011388063430785,0.0011498034000396,45.82006139308214
0,7,1,0.6477868092859898,60.24400982206429,61.84,1,0.862,1,1187,2331.961848703976,2358.1748750233764,2,2,2358.1748750233764,2,2,26.213026319400345,0.011240761221702,26.213026319400345,0.011240761221702,1.011240761221702,1.011240761221702,0.0015204101800917,0.0015314295887946,138.7232232540846
1,15,1,0.68603162917965,31.8882770516444,32.7,1,0.872,1,1209,2324.3268740455105,2350.0403180523817,2,2,2350.0403180523817,2,2,25.71344400687121,0.0110627486581165,25.71344400687121,0.0110627486581165,1.0110627486581163,1.0110627486581163,0.0046410411596297,0.0046526268124579,170.2290526777506
0,5,1,0.6334356131973184,70.14088456053086,79.86,1,0.898,1,1196,2315.847360221488,2372.8536214014403,2,2,2372.8536214014403,2,2,57.00626117995216,0.024615724749018,57.00626117995216,0.024615724749018,1.024615724749018,1.024615724749018,0.0012165829539298,0.001233972609043,174.22075182199478
0,8,1,0.5568803483681684,75.32423862187832,90.98,1,0.964,1,1202,2334.9683074672284,2362.379501083202,2,2,2362.379501083202,2,2,27.41119361597339,0.0117394285516905,27.41119361597339,0.0117394285516905,1.0117394285516903,1.0117394285516903,0.0015098005533217,0.0015193819999694,163.18010060489178
1,12,1,0.7788837329181486,35.681199623332105,36.42,1,0.756,1,1199,2300.3532451226747,2324.928913728332,2,2,2304.31940444731,2,2,24.57566860565703,0.0106834324935805,3.9661593246351,0.0017241522940202,1.0106834324935805,1.00172415229402,0.0037378072738647,0.00382412225008,111.10388576984406
0,8,1,0.6800068124802926,58.09659826737394,56.22,1,0.914,1,1164,3346.2767037946905,3368.6700874668827,2,3,3348.0910752624814,3,3,22.39338367219216,0.006692029875114,1.8143714677908065,0.0005422060482127,1.006692029875114,1.0005422060482128,0.0027766972780227,0.0028638765215873,200.2179492041469
0,7,1,0.6213689070662907,58.11248745007585,63.66,1,0.96,1,1230,2317.9627373737494,2405.800921900865,1,2,2318.331174472405,2,2,87.83818452711557,0.0378945628032986,0.3684370986557042,0.0001589486719157,1.0378945628032987,1.0001589486719158,0.0026546642184257,0.0026915073394774,581.5807110667229
0,8,1,0.6930916396312546,76.5839086817287,76.76,1,0.808,1,1194,2302.8238157000123,2341.3858948197912,2,2,2341.3858948197912,2,2,38.5620791197789,0.0167455620603162,38.5620791197789,0.0167455620603162,1.0167455620603163,1.0167455620603163,0.0019976124167441,0.0020100772380828,126.73443154990672
1,16,1,0.6840117491866139,35.00392407754028,36.26,1,0.806,1,1139,3402.921523915188,3407.708796764635,3,3,3402.853734021905,3,3,4.787272849446708,0.0014068125920044,-0.067789893283134,-1.992108628033808e-05,1.0014068125920044,0.9999800789137196,0.0092492699623107,0.009432978928089,88.78715977817774
0,8,1,0.6780464134375391,58.73390081009953,70.0,1,0.936,1,1181,2347.444627061547,2358.543617064552,2,2,2349.313100697977,2,2,11.098990003004928,0.0047281157881446,1.868473636429826,0.0007959606863096,1.0047281157881447,1.0007959606863095,0.0017242208123206,0.001810200512409,176.22635343670845
0,6,1,0.7504998814537097,55.77462809752675,53.88,1,0.846,1,1238,2297.131919630833,2363.2695391713223,1,2,2300.8005728983258,2,2,66.13761954048914,0.0287913893735445,3.668653267492573,0.0015970581559295,1.0287913893735443,1.0015970581559297,0.0014578253030776,0.001530312001705,218.46681432425976
1,17,1,0.676854283843527,19.769802852129587,23.42,1,0.812,1,1191,2330.5782332597933,2343.669223342791,2,2,2343.669223342791,2,2,13.090990082997903,0.0056170567012837,13.090990082997903,0.0056170567012837,1.0056170567012837,1.0056170567012837,0.0063506588339804,0.0063552856445311,131.51644174009562
0,6,1,0.6470500359419636,68.21581532263627,75.52,1,0.958,1,1187,2342.515464139381,2352.1347874196226,2,2,2352.1347874196226,2,2,9.619323280241588,0.0041064075894054,9.619323280241588,0.0041064075894054,1.0041064075894055,1.0041064075894055,0.0020080804824828,0.0020165890455245,195.55178508162496
0,7,1,0.6555419714318103,50.20917640414374,53.52,1,0.83,1,1235,2278.2968635024704,2333.992591163398,1,2,2278.2968635024704,2,2,55.69572766092779,0.0244462117966952,0.0,0.0,1.0244462117966953,1.0,0.0011915415525436,0.0012704282999038,167.50578949600458
0,3,1,0.6539069682392766,98.42223520246624,116.32,1,0.876,1,1174,2298.6358855138224,2305.001389724943,2,2,2305.001389724943,2,2,6.365504211120424,0.0027692529518208,6.365504211120424,0.0027692529518208,1.0027692529518208,1.0027692529518208,0.0008448585867881,0.0008469521999358,140.209910556674
0,8,1,0.5856761233466359,44.9179818193218,46.48,1,0.954,1,1192,2331.6287224374446,2357.5437143642894,2,2,2357.5437143642894,2,2,25.914991926844777,0.0111145448147309,25.914991926844777,0.0111145448147309,1.011114544814731,1.011114544814731,0.0019945427775382,0.0020365789532661,207.82537082582712
0,2,1,0.692980364321316,92.28976815437667,95.58,1,0.888,1,1148,3343.849061133753,3392.209988557912,2,3,3343.849061133753,3,3,48.36092742415895,0.0144626526317434,0.0,0.0,1.0144626526317435,1.0,0.0012549012899398,0.0013809576630591,192.0514888241887
0,8,1,0.6218370425452118,43.918811508672135,48.72,1,0.822,1,1233,2276.656334034673,2319.472242594771,1,2,2276.656334034673,2,2,42.81590856009825,0.0188064873560517,0.0,0.0,1.0188064873560518,1.0,0.0014011859893797,0.0014747977256773,189.42165388911965
0,7,1,0.6626890880753448,63.411177409411366,62.82,1,0.824,1,1175,2328.0861559968043,2329.710173450266,2,2,2329.710173450266,2,2,1.6240174534618743,0.000697576182599,1.6240174534618743,0.000697576182599,1.000697576182599,1.000697576182599,0.0012411177158355,0.0012600198388099,97.86910936236382
0,8,1,0.653069140879085,67.10897400755346,61.34,1,0.8,1,1197,2309.342373426597,2309.342373426598,2,2,2309.342373426598,2,2,9.094947017729282e-13,3.9383276912007726e-16,9.094947017729282e-13,3.9383276912007726e-16,1.0000000000000004,1.0000000000000004,0.0021935701370238,0.0021985843777656,92.00743823498487
0,6,1,0.752347275622594,76.82300779369292,69.92,1,0.88,1,1213,2299.6655199898864,2385.579152472893,1,2,2299.665519989887,2,2,85.9136324830065,0.0373591862539141,4.547473508864641e-13,1.9774499679782302e-16,1.0373591862539142,1.0000000000000002,0.001491330564022,0.0015598386526107,240.06322544068092
1,22,1,0.7462023069997367,20.36240674693274,19.5,1,0.812,1,1142,3373.944647327039,3388.6203389635,3,3,3388.6203389635,3,3,14.675691636461124,0.0043497132201287,14.675691636461124,0.0043497132201287,1.004349713220129,1.004349713220129,0.0149546191096305,0.0149707794189452,107.36999499052764
0,9,1,0.6704059852273463,62.6322963287526,69.36,1,0.938,1,1155,3374.32080869136,3439.215664664513,2,3,3374.6189270065843,3,3,64.89485597315297,0.0192319757522761,0.298118315224201,8.834913220353174e-05,1.019231975752276,1.0000883491322037,0.004493623971939,0.004598245024681,228.56151359528303
0,7,1,0.7712256284530498,52.72100427511191,46.74,1,0.864,1,1135,4406.135842450349,4409.875997313191,3,4,4407.519504577113,4,4,3.740154862842246,0.0008488514645436,1.3836621267646478,0.0003140307462684,1.0008488514645435,1.0003140307462683,0.0028074234724044,0.0028729438781738,1122.002204939723
1,14,1,0.7353982746629744,44.03038750090381,48.12,1,0.834,1,1219,2314.003339968352,2417.6032780581704,1,2,2316.57684614195,2,2,103.59993808981837,0.0447708680019603,2.5735061735981617,0.0011121445371955,1.0447708680019605,1.0011121445371955,0.0094795152544974,0.0096831545233725,199.8866958916188
1,12,1,0.8253768694476411,35.32956971154529,30.5,1,0.836,1,1230,2307.592544442818,2392.102053563713,1,2,2310.9837367647806,2,2,84.50950912089502,0.0366223704979512,3.391192321962535,0.0014695802038922,1.0366223704979514,1.0014695802038922,0.003114841878414,0.0031920149922369,215.10804937779903
1,15,1,0.7296746715747322,37.485231557079416,37.12,1,0.814,1,1164,3322.525066575145,3326.6813973487724,2,3,3325.6604019882298,3,3,4.15633077362736,0.0012509554300854,3.135335413084704,0.0009436604240029,1.0012509554300857,1.000943660424003,0.0064748898148536,0.0065709352493285,163.2489397227764
0,3,1,0.7274233633486159,91.62888008002396,106.04,1,0.718,1,1137,3248.3825539534414,3271.338711797568,2,3,3256.5087616457326,2,3,22.956157844126665,0.0070669502322587,8.126207692291246,0.0025016165914329,1.007066950232259,1.0025016165914329,0.0006987154483794,0.0008090212941168,115.68831405043602
1,10,1,0.6616500336171756,40.531792025808095,50.84,1,0.812,1,1148,3344.673846390643,3414.9420389691613,2,3,3349.154392668185,3,3,70.26819257851821,0.021008981983205,4.480546277542089,0.001339606336318,1.021008981983205,1.001339606336318,0.0033202841877936,0.0034229457378387,129.5125527009368
1,12,1,0.7033441747080398,42.598909457664014,46.5,1,0.874,1,1150,3366.245866647588,3432.4788043359586,2,3,3366.393799003148,3,3,66.23293768837038,0.0196756090648634,0.1479323555599876,4.394579642137431e-05,1.0196756090648635,1.0000439457964214,0.0091161504387855,0.0092391148209571,205.1086500659585
0,9,1,0.7562883309323944,72.2577287152091,69.3,1,0.73,1,1185,2299.6303996636184,2338.06566380275,2,2,2338.06566380275,2,2,38.43526413913151,0.0167136702248994,38.43526413913151,0.0167136702248994,1.0167136702248996,1.0167136702248996,0.0049394443631171,0.0049833878874778,89.83157052099705
0,7,1,0.7140977198328438,73.60748349428508,77.78,1,0.882,1,1141,3355.684420497308,3361.527050348027,3,3,3361.527050348027,3,3,5.842629850718822,0.0017411142165308,5.842629850718822,0.0017411142165308,1.001741114216531,1.001741114216531,0.0029967799782752,0.0030104219913481,111.9125568717718
1,11,1,0.7311110116185132,44.80310464205176,43.82,1,0.88,1,1189,2336.466490538279,2365.5957503220047,2,2,2365.5957503220047,2,2,29.12925978372596,0.0124672277140234,29.12925978372596,0.0124672277140234,1.0124672277140234,1.0124672277140234,0.0033094212412833,0.0033180564641951,162.50627906620502
0,5,1,0.69001741211943,58.51440053874701,60.28,1,0.866,1,1228,2310.7411696134777,2393.257139836335,1,2,2310.7615988071584,2,2,82.5159702228575,0.035709741665554,0.0204291936806839,8.840970139507748e-06,1.035709741665554,1.0000088409701395,0.0010976642370223,0.0011660307645796,233.8066869676113
1,30,1,0.6714567994408958,11.874589266085882,12.02,1,0.814,1,1231,2313.705738622661,2401.003242107104,1,2,2315.488733051207,2,2,87.29750348444304,0.0377305990244078,1.7829944285458623,0.0007706228146398,1.037730599024408,1.0007706228146398,0.0278876796364783,0.0280657783150671,178.38587338477373
1,19,1,0.7498058116528703,18.427460534276246,18.76,1,0.832,1,1183,2330.916295071209,2339.7005890012606,2,2,2339.7005890012606,2,2,8.784293930051717,0.0037686011928555,8.784293930051717,0.0037686011928555,1.0037686011928555,1.0037686011928555,0.0079457089304923,0.0079535394906997,114.69990625232458
0,3,1,0.6600953590135952,79.73722013143082,98.02,1,0.826,1,1136,3307.820931542052,3344.122091710696,2,3,3308.268286115036,3,3,36.301160168643946,0.01097434260195,0.4473545729838406,0.0001352414723294,1.01097434260195,1.0001352414723297,0.0014586821198463,0.0015078037977218,266.565266892314
1,14,1,0.7049811384997614,51.14121729793108,53.32,1,0.794,1,1206,2322.0764513088634,2334.431114129202,2,2,2334.431114129202,2,2,12.35466282033849,0.0053205237120313,12.35466282033849,0.0053205237120313,1.0053205237120313,1.0053205237120313,0.0043412595987319,0.0043494850397109,129.02037797123194
0,9,1,0.7646413372945009,57.43954230903312,58.44,1,0.872,1,1172,2343.261538800427,2343.261538800427,2,2,2343.261538800427,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0023266971111296,0.002469904720783,112.8333640769124
0,6,1,0.6734658221305327,72.06366273402497,74.14,1,0.952,1,1177,2340.433483889516,2349.9151243959204,2,2,2349.9151243959204,2,2,9.481640506404348,0.0040512326334722,9.481640506404348,0.0040512326334722,1.0040512326334723,1.0040512326334723,0.0019590035080909,0.0020477548241615,167.05709324777126
0,3,1,0.5743779643751015,96.78155911112964,117.34,1,0.85,1,1162,2302.1253261232814,2316.008753514574,2,2,2316.008753514574,2,2,13.883427391292573,0.006030700081247,13.883427391292573,0.006030700081247,1.006030700081247,1.006030700081247,0.0008125752210616,0.0008328855037688,118.76101583242416
1,11,1,0.5896977849584817,33.586430548032766,42.56,1,0.822,1,1225,2292.1899688687186,2361.9539034087347,1,2,2294.1377620307526,2,2,69.76393454001618,0.0304354942162351,1.9477931620340316,0.000849752066141,1.0304354942162353,1.000849752066141,0.0023385733366012,0.0024092569947242,200.5292262509465
0,8,1,0.6349845070099033,45.58724028498894,41.86,1,0.838,1,1172,2337.83134711048,2339.82334719048,2,2,2339.82334719048,2,2,1.9920000800002529,0.000852071764057,1.9920000800002529,0.000852071764057,1.000852071764057,1.000852071764057,0.0041767135262488,0.0042004361748694,99.860588632524
1,26,1,0.7621094393812573,13.364648710520036,14.3,1,0.814,1,1192,2334.068465661512,2342.9450961879406,2,2,2342.9450961879406,2,2,8.876630526428926,0.0038030720422389,8.876630526428926,0.0038030720422389,1.003803072042239,1.003803072042239,0.0153589472174643,0.0153683796525,134.10939793288708
0,9,1,0.6271005039129746,40.39581671675786,45.16,1,0.824,1,1231,2303.307127971463,2382.40474027526,1,2,2306.8184693867133,2,2,79.09761230379672,0.0343408880835872,3.511341415250172,0.0015244781612526,1.0343408880835872,1.001524478161253,0.0017456784844398,0.0018295571208,171.81065332889557
1,10,1,0.6848524125694108,36.31224892668466,37.06,1,0.848,1,1203,2327.5947806768977,2332.10478054779,2,2,2332.10478054779,2,2,4.509999870892443,0.0019376224368319,4.509999870892443,0.0019376224368319,1.001937622436832,1.001937622436832,0.0033830776810645,0.003486007452011,140.616116784513
0,4,1,0.6774852931884426,95.55586830349296,100.68,1,0.82,1,1227,2285.42539081533,2344.10550162475,1,2,2285.431879395748,2,2,58.68011080942006,0.025675793681668,0.0064885804181358,2.8391127727083718e-06,1.025675793681668,1.0000028391127729,0.0010697618126869,0.0011375322937964,154.24900878220797
0,7,1,0.6696791949662482,37.39524144742705,46.6,1,0.844,1,1227,2304.556029129284,2381.2393498688907,1,2,2304.5560291292863,2,2,76.68332073960664,0.0332746610498246,2.273736754432321e-12,9.866268060713597e-16,1.033274661049825,1.0000000000000009,0.0015874877572059,0.0016576051712035,288.0382692441344
0,4,1,0.6993684318336487,83.37380248492804,83.74,1,0.732,1,1177,2301.6013091310165,2309.94421706759,2,2,2301.6013091310165,2,2,8.342907936573738,0.0036248275943689,0.0,0.0,1.0036248275943689,1.0,0.0012070909142494,0.0012920647859573,65.44231244176626
0,8,1,0.709701817757708,64.61469548720848,70.74,1,0.968,1,1153,3387.43568371742,3388.278512852041,3,3,3387.433612883289,3,3,0.8428291346208425,0.0002488103725989,-0.0020708341312456,-6.113279555976939e-07,1.000248810372599,0.9999993886720444,0.0021420940756796,0.0022312477231024,148.99258432537317
0,8,1,0.8061623242340841,47.389413572924646,42.54,1,0.886,1,1196,2315.460471753002,2326.2955002883527,2,2,2326.2955002883527,2,2,10.83502853535083,0.004679427123689,10.83502853535083,0.004679427123689,1.004679427123689,1.004679427123689,0.0021370425820349,0.0021607279777525,163.67314590513706
