Hom,medLongSeg,CV,nSeg,nSegNum,Base,BaseNum,L,Lprop,gurobiMinMax,gurobiT1,gurobiT2,greedyMinMax,greedyT1,greedyT2,improvedMinMax,improvedT1,improvedT2,errorGreedyAbs,errorGreedy,errorImprovedAbs,errorImproved,kGreedy,kImproved
1,10,0.6,0,17,0,0.94934334,1,0.838993112,1640.729101,1,1,2220.669229,0,1,1640.831591,1,1,579.9401284,0.353464888,0.102489986,6.25E-05,1.353464888,1.000062466
1,10,0.6,0,17,0,0.49852071,1,0.958655225,1527.873161,1,1,1955.864197,0,1,1542.948579,1,1,427.9910368,0.280122099,15.07541804,0.00986693,1.280122099,1.00986693
1,10,0.6,0,18,1,1.949579832,1,0.862151338,2396.183485,1,1,2933.685064,0,1,2396.413088,1,1,537.501579,0.224315701,0.229603567,9.58E-05,1.224315701,1.000095821
1,10,0.6,0,19,0,0.3625,1,0.333584364,1137.964507,1,1,1137.964507,1,1,1137.964507,1,1,0,0,0,0,1,1
1,10,0.6,0,18,0,0.964850615,1,0.470280717,1743.995201,1,1,1857.321211,1,1,1857.321211,1,1,113.3260102,0.064980689,113.3260102,0.064980689,1.064980689,1.064980689
1,10,0.6,1,20,0,0.425,0,0.277854113,2016.820057,1,1,2111.301936,1,1,2111.301936,1,1,94.48187902,0.046846955,94.48187902,0.046846955,1.046846955,1.046846955
1,10,0.6,0,18,0,0.866507747,1,0.759137379,2299.549921,1,1,2669.191346,1,1,2669.191346,1,1,369.6414248,0.160745119,369.6414248,0.160745119,1.160745119,1.160745119
1,10,0.6,0,16,1,1.510769231,1,0.477454367,2557.171009,1,1,2770.449244,1,1,2770.449244,1,1,213.2782358,0.083403978,213.2782358,0.083403978,1.083403978,1.083403978
1,10,0.6,0,17,0,0.226047904,1,0.375155224,1379.592558,1,1,1442.161863,1,1,1442.161863,1,1,62.56930532,0.045353467,62.56930532,0.045353467,1.045353467,1.045353467
1,10,0.6,0,14,0,0.594795539,1,0.546402209,1924.492804,1,1,2081.867718,1,1,2081.867718,1,1,157.3749149,0.081774748,157.3749149,0.081774748,1.081774748,1.081774748
1,10,0.6,0,18,0,0.062868369,0,0.074310971,1020.273377,2,1,1035.837878,1,1,1021.279901,2,1,15.56450063,0.015255226,1.006524317,0.000986524,1.015255226,1.000986524
1,10,0.6,0,17,0,0.894845361,0,0.278704049,1514.823016,1,1,1514.823016,1,1,1514.823016,1,1,0,0,0,0,1,1
1,10,0.6,0,17,1,1.545454545,1,0.925104382,2051.31585,1,1,2563.745944,0,1,2057.165069,1,1,512.4300938,0.249805555,5.849218491,0.002851447,1.249805555,1.002851447
1,10,0.6,0,16,1,1.422619048,1,0.50588757,2048.764407,1,1,2059.475883,1,1,2059.475883,1,1,10.71147573,0.005228261,10.71147573,0.005228261,1.005228261,1.005228261
1,10,0.6,0,17,0,0.210743802,1,0.334594658,1489.471786,1,1,1624.999042,1,1,1498.579518,2,1,135.5272567,0.090990147,9.107732739,0.00611474,1.090990147,1.00611474
1,10,0.6,0,19,0,0.828742515,1,0.997360665,2232.972433,1,1,2698.317817,0,1,2246.005233,1,1,465.3453835,0.208397281,13.03279986,0.005836525,1.208397281,1.005836525
1,10,0.6,0,17,0,0.678244973,1,0.82067435,1448.390629,1,1,1448.390629,1,1,1448.390629,1,1,0,0,0,0,1,1
1,10,0.6,0,16,0,0.570945946,1,0.693733243,1437.050948,1,1,1509.068364,1,1,1509.068364,1,1,72.01741598,0.050114727,72.01741598,0.050114727,1.050114727,1.050114727
1,10,0.6,0,17,1,1.281609195,1,0.410026012,2434.347287,1,1,2520.084216,1,1,2520.084216,1,1,85.73692838,0.035219678,85.73692838,0.035219678,1.035219678,1.035219678
1,10,0.6,0,17,0,0.94375,0,0.108413485,2244.536251,1,1,2244.536251,1,1,2244.536251,1,1,0,0,0,0,1,1
1,10,0.6,0,17,0,0.184795322,1,0.533013377,1739.559509,1,1,1963.095043,0,1,1741.232481,1,1,223.5355342,0.128501229,1.672972633,0.000961722,1.128501229,1.000961722
1,10,0.6,0,18,0,0.077235772,0,0.195389344,988.3142726,1,1,1015.516546,1,1,1015.516546,1,1,27.20227349,0.02752391,27.20227349,0.02752391,1.02752391,1.02752391
1,10,0.6,0,16,0,0.394250513,1,0.753388464,1091.801647,1,1,1679.576905,0,1,1097.204218,1,1,587.7752584,0.538353519,5.402570926,0.004948308,1.538353519,1.004948308
1,10,0.6,0,18,1,1.204545455,1,0.992159652,2497.950635,1,1,3014.248433,0,1,2497.950635,1,1,516.2977976,0.206688551,0,0,1.206688551,1
1,10,0.6,1,20,0,0.335830212,1,0.670778379,1701.393467,1,1,1899.438137,1,1,1732.654592,2,1,198.0446704,0.116401452,31.26112507,0.018373836,1.116401452,1.018373836
1,10,0.6,0,18,0,0.647859922,1,0.932274252,1370.603688,1,1,2041.60976,0,1,1370.631802,1,1,671.0060729,0.489569727,0.028113989,2.05E-05,1.489569727,1.000020512
1,10,0.6,0,18,0,0.099871959,0,0.227422929,1570.331261,1,1,1624.205696,1,1,1571.47327,2,1,53.87443495,0.034307688,1.142008994,0.000727241,1.034307688,1.000727241
1,10,0.6,0,19,1,1.669527897,1,0.438636188,2085.759492,1,1,2085.759492,1,1,2085.759492,1,1,0,0,0,0,1,1
1,10,0.6,0,19,0,0.32348367,1,0.592700038,1367.697296,1,1,1853.690164,0,1,1370.650423,1,1,485.9928683,0.355336572,2.953126825,0.002159196,1.355336572,1.002159196
1,10,0.6,0,16,0,0.566433566,1,0.339742948,1991.400246,1,1,2079.479641,1,1,2079.479641,1,1,88.07939505,0.044229881,88.07939505,0.044229881,1.044229881,1.044229881
1,10,0.6,0,15,0,0.573002755,1,0.769532223,1716.466975,1,1,2173.898835,0,1,1719.324462,1,1,457.4318594,0.266496161,2.85748706,0.001664749,1.266496161,1.001664749
1,10,0.6,0,18,1,1.214689266,1,0.557340323,2387.060157,1,1,2593.954625,1,1,2593.954625,1,1,206.8944683,0.086673337,206.8944683,0.086673337,1.086673337,1.086673337
1,10,0.6,0,18,0,0.184035477,1,0.459610812,1835.741814,1,1,1991.256151,0,1,1836.662977,1,1,155.5143368,0.084714711,0.921163121,0.000501793,1.084714711,1.000501793
1,10,0.6,0,16,0,0.756795422,0,0.245189311,1795.904151,1,1,2023.042762,1,1,2023.042762,1,1,227.138611,0.12647591,227.138611,0.12647591,1.12647591,1.12647591
1,10,0.6,0,16,1,1.327062229,0,0.180126608,2442.673524,1,1,2463.702817,1,1,2463.702817,1,1,21.02929313,0.00860913,21.02929313,0.00860913,1.00860913,1.00860913
1,10,0.6,0,17,0,0.911157025,1,0.640253181,1528.196587,1,1,1528.196587,1,1,1528.196587,1,1,0,0,0,0,1,1
1,10,0.6,0,19,1,1.41580756,1,0.459543325,2265.36576,1,1,2345.950831,1,1,2345.950831,1,1,80.5850708,0.035572653,80.5850708,0.035572653,1.035572653,1.035572653
1,10,0.6,0,19,0,0.931506849,0,0.241731278,1517.836523,1,1,1517.836523,1,1,1517.836523,1,1,0,0,0,0,1,1
1,10,0.6,0,16,0,0.512747875,1,0.683053154,1625.617646,1,1,1867.447477,1,1,1867.447477,1,1,241.8298306,0.148761814,241.8298306,0.148761814,1.148761814,1.148761814
1,10,0.6,0,16,0,0.063122924,0,0.031701406,1809.651821,1,1,1821.688296,1,1,1810.439975,2,1,12.03647523,0.006651266,0.788153701,0.000435528,1.006651266,1.000435528
1,10,0.6,0,17,1,1.700680272,1,0.439032989,1989.629709,1,1,1989.629709,1,1,1989.629709,1,1,0,0,0,0,1,1
1,10,0.6,0,16,0,0.061538462,0,0.144137236,1432.901925,1,1,1613.954844,0,1,1432.901925,1,1,181.0529188,0.12635402,0,0,1.12635402,1
1,10,0.6,0,19,0,0.75154321,1,0.491884496,1695.928786,1,1,1906.32322,1,1,1906.32322,1,1,210.3944336,0.124058531,210.3944336,0.124058531,1.124058531,1.124058531
1,10,0.6,0,18,1,1.109014675,1,0.650161325,1640.084499,1,1,1694.843238,1,1,1694.843238,1,1,54.75873878,0.033387755,54.75873878,0.033387755,1.033387755,1.033387755
1,10,0.6,0,18,0,0.967272727,0,0.043607487,1620.92586,1,1,1682.254272,1,1,1682.254272,1,1,61.32841166,0.037835421,61.32841166,0.037835421,1.037835421,1.037835421
1,10,0.6,0,15,0,0.484143763,1,0.363472512,1220.625753,1,1,1264.02905,1,1,1264.02905,1,1,43.40329703,0.035558235,43.40329703,0.035558235,1.035558235,1.035558235
1,10,0.6,0,17,0,0.919753086,1,0.627222902,1885.938418,1,1,2195.163112,1,1,2195.163112,1,1,309.2246943,0.163963304,309.2246943,0.163963304,1.163963304,1.163963304
1,10,0.6,0,17,0,0.951456311,1,0.62251665,1567.603346,1,1,1567.603346,1,1,1567.603346,1,1,3.76E-09,2.40E-12,3.76E-09,2.40E-12,1,1
1,10,0.6,0,16,1,1.548094374,1,0.50158454,2274.550557,1,1,2347.775944,1,1,2347.775944,1,1,73.22538718,0.032193343,73.22538718,0.032193343,1.032193343,1.032193343
1,10,0.6,0,16,0,0.324840764,1,0.365712905,1343.688632,1,1,1389.904213,1,1,1389.904213,1,1,46.21558042,0.034394561,46.21558042,0.034394561,1.034394561,1.034394561
1,10,0.6,0,16,1,1.583184258,0,0.149360323,4011.600953,2,2,4059.735991,1,2,4032.843679,2,2,48.13503808,0.01199896,21.24272649,0.005295324,1.01199896,1.005295324
1,10,0.6,0,17,1,1.663774403,1,0.341290772,2048.350896,1,1,2092.506091,1,1,2092.506091,1,1,44.15519557,0.021556461,44.15519557,0.021556461,1.021556461,1.021556461
1,10,0.6,0,18,1,1.393767705,1,0.48163406,2582.391779,1,1,2582.391779,1,1,2582.391779,1,1,0,0,0,0,1,1
1,10,0.6,0,18,0,0.435897436,1,0.646845294,1559.117089,1,1,1816.397011,1,1,1634.813709,2,1,257.2799222,0.165016421,75.69662016,0.048550953,1.165016421,1.048550953
1,10,0.6,0,16,1,1.183533448,0,0.132365595,3347.041696,2,2,3401.652761,1,2,3356.813628,2,2,54.6110652,0.016316219,9.771932616,0.002919573,1.016316219,1.002919573
1,10,0.6,0,16,0,0.246453901,1,0.832677535,1174.612725,1,1,1669.690948,0,1,1174.612725,1,1,495.0782229,0.421482087,0,0,1.421482087,1
1,10,0.6,0,19,0,0.622061483,1,0.641585573,1387.627522,1,1,1419.657931,1,1,1419.657931,1,1,32.03040899,0.023082858,32.03040899,0.023082858,1.023082858,1.023082858
1,10,0.6,0,17,0,0.057082452,0,0.253169462,949.586652,2,1,951.3665549,1,1,951.3665549,1,1,1.77990295,0.001874398,1.77990295,0.001874398,1.001874398,1.001874398
1,10,0.6,0,17,0,0.303157895,1,0.780277931,1075.136988,1,1,1075.136988,1,1,1075.136988,1,1,0,0,0,0,1,1
1,10,0.6,0,19,1,1.037931034,1,0.840240809,1824.820794,1,1,2017.944974,1,1,2017.944974,1,1,193.1241801,0.105831861,193.1241801,0.105831861,1.105831861,1.105831861
1,10,0.6,0,16,0,0.892857143,1,0.973971178,2344.930456,1,1,2876.177993,0,1,2355.314814,1,1,531.2475367,0.22655151,10.38435768,0.004428429,1.22655151,1.004428429
1,10,0.6,0,19,1,1.098748261,0,0.137641989,2255.606701,1,1,2255.606701,1,1,2255.606701,1,1,0,0,0,0,1,1
1,10,0.6,0,18,0,0.701873935,0,0.025119248,1494.147176,1,1,1494.147176,1,1,1494.147176,1,1,0,0,0,0,1,1
1,10,0.6,0,17,1,1.10320781,1,0.815640566,2262.320986,1,1,2484.525454,1,1,2484.525454,1,1,222.2044679,0.098219691,222.2044679,0.098219691,1.098219691,1.098219691
1,10,0.6,0,15,0,0.346756152,0,0.004632164,1899.24249,1,1,1973.464281,1,1,1973.464281,1,1,74.22179128,0.039079681,74.22179128,0.039079681,1.039079681,1.039079681
1,10,0.6,0,16,1,1.369747899,1,0.451512023,2175.171397,1,1,2175.171397,1,1,2175.171397,1,1,0,0,0,0,1,1
1,10,0.6,0,17,1,1.126262626,0,0.065965985,3224.734507,1,2,3224.734507,1,2,3224.734507,1,2,0,0,0,0,1,1
1,10,0.6,0,17,1,1.204260652,0,0.110820911,2603.382827,1,1,2647.466875,1,1,2647.466875,1,1,44.08404795,0.016933371,44.08404795,0.016933371,1.016933371,1.016933371
1,10,0.6,0,16,0,0.411384217,1,0.906281384,1679.069191,1,1,1874.922757,1,1,1874.922757,1,1,195.8535652,0.11664413,195.8535652,0.11664413,1.11664413,1.11664413
1,10,0.6,0,18,0,0.666666667,0,0.032017799,1358.943198,1,1,1751.38755,0,1,1358.943198,1,1,392.444352,0.288786428,0,0,1.288786428,1
1,10,0.6,0,18,0,0.301315789,1,0.561098018,1590.15829,1,1,1852.99582,0,1,1594.26152,1,1,262.8375302,0.165290168,4.103230241,0.002580391,1.165290168,1.002580391
1,10,0.6,0,16,0,0.521126761,1,0.364833588,1633.625565,1,1,1869.788233,1,1,1869.788233,1,1,236.1626683,0.144563524,236.1626683,0.144563524,1.144563524,1.144563524
1,10,0.6,0,17,0,0.429099877,1,0.358636943,1783.111067,1,1,1966.740996,1,1,1966.740996,1,1,183.6299287,0.102982889,183.6299287,0.102982889,1.102982889,1.102982889
1,10,0.6,0,19,0,0.204107831,0,0.034571304,1593.634798,1,1,1636.829129,1,1,1636.829129,1,1,43.19433049,0.027104284,43.19433049,0.027104284,1.027104284,1.027104284
1,10,0.6,0,18,0,0.423133236,0,0.150458917,1514.45107,1,1,1650.460437,1,1,1650.460437,1,1,136.0093667,0.0898077,136.0093667,0.0898077,1.0898077,1.0898077
1,10,0.6,0,16,1,1.047328244,1,0.668800622,2031.350007,1,1,2172.507165,1,1,2172.507165,1,1,141.1571581,0.069489334,141.1571581,0.069489334,1.069489334,1.069489334
1,10,0.6,0,17,0,0.861445783,0,0.14730873,1835.843108,1,1,1900.641437,1,1,1900.641437,1,1,64.79832915,0.035296224,64.79832915,0.035296224,1.035296224,1.035296224
1,10,0.6,0,18,1,1.355752212,1,0.453286277,2107.762789,1,1,2245.772322,1,1,2245.772322,1,1,138.0095329,0.065476786,138.0095329,0.065476786,1.065476786,1.065476786
1,10,0.6,0,17,0,0.43676815,0,0.007066592,1881.118588,1,1,1967.222423,1,1,1967.222423,1,1,86.10383507,0.045772678,86.10383507,0.045772678,1.045772678,1.045772678
1,10,0.6,0,17,0,0.709762533,0,0.297137224,1909.491472,1,1,2125.054655,1,1,2125.054655,1,1,215.5631824,0.112890361,215.5631824,0.112890361,1.112890361,1.112890361
1,10,0.6,0,16,1,1.423167849,1,0.333556344,1714.823743,1,1,1714.823743,1,1,1714.823743,1,1,0,0,0,0,1,1
1,10,0.6,0,18,0,0.850526316,1,0.488457373,2565.845563,1,1,2620.231343,1,1,2620.231343,1,1,54.38577932,0.021196046,54.38577932,0.021196046,1.021196046,1.021196046
1,10,0.6,0,19,1,1.33171521,1,0.81618036,2271.734551,1,1,2271.734551,1,1,2271.734551,1,1,0,0,0,0,1,1
1,10,0.6,0,17,1,1.74953271,0,0.328356496,2448.205987,1,1,2465.51541,1,1,2465.51541,1,1,17.30942229,0.007070248,17.30942229,0.007070248,1.007070248,1.007070248
1,10,0.6,1,20,0,0.860927152,0,0.086525712,1708.984155,1,1,1708.984155,1,1,1708.984155,1,1,3.76E-09,2.20E-12,3.76E-09,2.20E-12,1,1
1,10,0.6,0,19,1,1.185303514,1,0.648911502,2074.15108,1,1,2437.598946,1,1,2437.598946,1,1,363.4478657,0.175227287,363.4478657,0.175227287,1.175227287,1.175227287
1,10,0.6,0,15,0,0.403636364,1,0.386805532,1233.340152,1,1,1352.494122,1,1,1352.494122,1,1,119.1539703,0.096610793,119.1539703,0.096610793,1.096610793,1.096610793
1,10,0.6,0,16,1,1.285285285,1,0.443638475,2286.301015,1,1,2398.120409,1,1,2398.120409,1,1,111.8193938,0.04890843,111.8193938,0.04890843,1.04890843,1.04890843
1,10,0.6,0,16,0,0.634894992,1,0.573250014,1570.804058,1,1,1570.804058,1,1,1570.804058,1,1,3.76E-09,2.39E-12,3.76E-09,2.39E-12,1,1
1,10,0.6,0,16,1,1.299047619,0,0.190781752,3241.371435,1,2,3241.371435,1,2,3241.371435,1,2,9.09E-13,2.81E-16,9.09E-13,2.81E-16,1,1
1,10,0.6,0,18,0,0.600346021,1,0.813040743,1428.600129,1,1,2071.177523,0,1,1445.281758,1,1,642.5773937,0.449795139,16.6816289,0.011676906,1.449795139,1.011676906
1,10,0.6,0,19,0,0.147595357,1,0.751783367,1227.078668,1,1,1243.372797,1,1,1243.372797,1,1,16.29412849,0.013278797,16.29412849,0.013278797,1.013278797,1.013278797
1,10,0.6,0,16,0,0.812297735,1,0.837820874,1679.623318,1,1,2171.125309,0,1,1686.133485,1,1,491.5019913,0.292626321,6.510167469,0.003875969,1.292626321,1.003875969
1,10,0.6,0,18,0,0.35206422,1,0.502478385,1859.585727,1,1,2088.829859,1,1,1894.359783,2,1,229.2441327,0.123276991,34.77405614,0.018699894,1.123276991,1.018699894
1,10,0.6,0,17,0,0.204326923,0,0.024399786,1700.21556,1,1,1763.273136,1,1,1705.07674,2,1,63.05757627,0.037087989,4.86118019,0.002859155,1.037087989,1.002859155
1,10,0.6,0,18,0,0.416083916,1,0.731608614,1282.725287,1,1,1888.778824,0,1,1287.544369,1,1,606.0535369,0.472473368,4.819082083,0.003756909,1.472473368,1.003756909
1,10,0.6,0,18,0,0.147313692,0,0.18656895,1171.224234,1,1,1205.56979,1,1,1205.56979,1,1,34.34555604,0.029324492,34.34555604,0.029324492,1.029324492,1.029324492
1,10,0.6,0,15,0,0.217320261,1,0.512472956,1257.126389,1,1,1660.209636,0,1,1259.415595,1,1,403.0832469,0.320638601,2.289206447,0.001820984,1.320638601,1.001820984
1,10,0.6,0,17,1,2.042105263,1,0.648384315,2497.886997,1,1,2571.101122,1,1,2571.101122,1,1,73.21412559,0.029310423,73.21412559,0.029310423,1.029310423,1.029310423
1,10,0.6,0,18,0,0.690656566,0,0.24460091,1965.671027,1,1,2194.54271,1,1,2194.54271,1,1,228.8716834,0.116434378,228.8716834,0.116434378,1.116434378,1.116434378
1,10,0.6,0,17,0,0.268613139,1,0.881603027,1432.48545,1,1,1540.239699,1,1,1540.239699,1,1,107.7542488,0.07522188,107.7542488,0.07522188,1.07522188,1.07522188
1,10,0.6,0,18,1,1,1,0.729389883,2476.257431,1,1,2909.751829,0,1,2478.436156,1,1,433.4943975,0.175060312,2.178724798,0.000879846,1.175060312,1.000879846
1,10,0.6,0,19,1,1.071743929,1,0.638016649,2767.019376,1,1,3044.85668,1,1,3044.85668,1,1,277.8373044,0.100410321,277.8373044,0.100410321,1.100410321,1.100410321
1,10,0.6,0,15,0,0.113445378,1,0.610339964,1437.211259,1,1,1756.815154,0,1,1438.470017,1,1,319.6038948,0.222377812,1.258758419,0.000875834,1.222377812,1.000875834
1,10,0.6,0,18,0,0.321533923,1,0.673377825,1442.615239,1,1,1507.90169,1,1,1507.90169,1,1,65.28645119,0.045255623,65.28645119,0.045255623,1.045255623,1.045255623
1,10,0.6,0,19,0,0.101580135,0,0.119730175,1781.350033,1,1,1855.35585,1,1,1781.93296,2,1,74.00581758,0.041544793,0.582926821,0.000327239,1.041544793,1.000327239
1,10,0.6,0,19,0,0.261111111,1,0.85162334,1492.576201,1,1,1943.8219,0,1,1498.83513,1,1,451.2456986,0.302326741,6.25892834,0.004193373,1.302326741,1.004193373
1,10,0.6,0,17,1,1.639053254,0,0.180302207,3841.218329,2,2,3942.920789,1,2,3858.640909,2,2,101.7024598,0.026476615,17.42257996,0.004535691,1.026476615,1.004535691
1,10,0.6,0,18,0,0.978813559,1,0.652643634,2069.150839,1,1,2388.719873,1,1,2388.719873,1,1,319.5690333,0.154444532,319.5690333,0.154444532,1.154444532,1.154444532
1,10,0.6,0,17,0,0.338823529,1,0.61861104,997.6663071,1,1,1020.763906,1,1,1020.763906,1,1,23.09759931,0.023151628,23.09759931,0.023151628,1.023151628,1.023151628
1,10,0.6,0,16,0,0.113761468,1,0.807861665,1101.865434,1,1,1802.933791,0,1,1103.277505,1,1,701.0683568,0.636255876,1.412070957,0.001281528,1.636255876,1.001281528
1,10,0.6,0,16,1,1.206654991,1,0.6662006,2014.509192,1,1,2164.925626,1,1,2164.925626,1,1,150.4164338,0.074666541,150.4164338,0.074666541,1.074666541,1.074666541
1,10,0.6,0,18,0,0.97865353,0,0.077545564,3032.780089,2,2,3169.764322,1,2,3068.482686,2,2,136.9842325,0.045167875,35.70259664,0.011772234,1.045167875,1.011772234
1,10,0.6,0,17,0,0.052447552,1,0.672446834,1718.371003,1,1,1810.807378,0,1,1718.874083,1,1,92.43637506,0.053793025,0.503080784,0.000292766,1.053793025,1.000292766
1,10,0.6,0,19,0,0.332231405,1,0.76785558,1298.619857,1,1,1394.441314,1,1,1394.441314,1,1,95.82145675,0.073787149,95.82145675,0.073787149,1.073787149,1.073787149
1,10,0.6,0,19,0,0.499325236,0,0.167634765,1684.366221,1,1,1802.966438,1,1,1802.966438,1,1,118.6002167,0.07041237,118.6002167,0.07041237,1.07041237,1.07041237
1,10,0.6,0,17,0,0.529850746,1,0.869697004,1287.023253,1,1,1881.714274,0,1,1289.634922,1,1,594.6910211,0.462067037,2.611668555,0.002029232,1.462067037,1.002029232
1,10,0.6,0,16,0,0.249655172,1,0.755017332,1502.146606,1,1,1883.847495,0,1,1502.306762,1,1,381.7008892,0.254103619,0.160155395,0.000106618,1.254103619,1.000106618
1,10,0.6,0,17,1,1.572555205,1,0.855384008,2582.870379,1,1,2790.752326,1,1,2790.752326,1,1,207.881947,0.080484855,207.881947,0.080484855,1.080484855,1.080484855
1,10,0.6,0,17,0,0.50872093,0,0.200825395,1599.771507,1,1,1680.141211,1,1,1680.141211,1,1,80.36970344,0.050238239,80.36970344,0.050238239,1.050238239,1.050238239
1,10,0.6,0,17,0,0.659063625,0,0.252180556,2030.994847,1,1,2168.56498,1,1,2168.56498,1,1,137.5701328,0.067735343,137.5701328,0.067735343,1.067735343,1.067735343
1,10,0.6,0,17,0,0.053521127,1,0.701338405,1422.120906,1,1,1535.616489,0,1,1422.120906,1,1,113.4955828,0.079807267,0,0,1.079807267,1
1,10,0.6,0,18,0,0.82037037,1,0.475650813,1544.894031,1,1,1584.156528,1,1,1584.156528,1,1,39.26249704,0.025414363,39.26249704,0.025414363,1.025414363,1.025414363
1,10,0.6,0,18,0,0.154340836,1,0.601319178,1261.738768,1,1,1641.01664,0,1,1262.213881,1,1,379.2778722,0.300599365,0.475113227,0.000376554,1.300599365,1.000376554
1,10,0.6,0,16,1,1.642857143,1,0.884026049,1822.420046,1,1,2354.373972,0,1,1869.481467,1,1,531.9539259,0.291894246,47.0614202,0.025823586,1.291894246,1.025823586
1,10,0.6,0,16,0,0.2,1,0.603489491,1646.537326,1,1,1745.945118,1,1,1651.798094,2,1,99.40779169,0.060373846,5.260767355,0.003195049,1.060373846,1.003195049
1,10,0.6,0,18,1,1.093872229,1,0.338376673,2382.401267,1,1,2506.197543,1,1,2506.197543,1,1,123.7962761,0.051962815,123.7962761,0.051962815,1.051962815,1.051962815
1,10,0.6,0,18,1,1.021052632,1,0.72350154,1832.661104,1,1,1915.130991,1,1,1915.130991,1,1,82.46988655,0.045000075,82.46988655,0.045000075,1.045000075,1.045000075
1,10,0.6,0,18,0,0.714947856,0,0.288758041,2175.971962,1,1,2316.782067,1,1,2316.782067,1,1,140.8101056,0.06471136,140.8101056,0.06471136,1.06471136,1.06471136
1,10,0.6,0,16,0,0.253731343,0,0.268727871,1397.178402,1,1,1407.661646,1,1,1407.661646,1,1,10.48324404,0.007503154,10.48324404,0.007503154,1.007503154,1.007503154
1,10,0.6,0,17,0,0.956568947,1,0.426807899,2639.542656,1,1,2757.251232,1,1,2757.251232,1,1,117.708576,0.044594307,117.708576,0.044594307,1.044594307,1.044594307
1,10,0.6,0,16,0,0.125736739,0,0.29138915,1033.528913,1,1,1058.438973,1,1,1058.438973,1,1,24.91006031,0.024101948,24.91006031,0.024101948,1.024101948,1.024101948
1,10,0.6,0,16,0,0.359004739,1,0.377445927,1800.446525,1,1,1958.449002,1,1,1958.449002,1,1,158.0024768,0.087757384,158.0024768,0.087757384,1.087757384,1.087757384
1,10,0.6,0,17,0,0.442067736,1,0.487658012,1256.376636,1,1,1414.500827,1,1,1414.500827,1,1,158.124191,0.125857316,158.124191,0.125857316,1.125857316,1.125857316
1,10,0.6,0,17,0,0.081300813,1,0.631278269,1235.037566,1,1,1634.244745,0,1,1235.216769,1,1,399.2071792,0.323234847,0.179202613,0.000145099,1.323234847,1.000145099
1,10,0.6,0,17,0,0.107843137,0,0.084397088,1234.064461,1,2,1255.182223,1,1,1255.182223,1,1,21.11776163,0.017112365,21.11776163,0.017112365,1.017112365,1.017112365
1,10,0.6,0,16,0,0.304979253,0,0.168306436,1076.582339,1,1,1076.582339,1,1,1076.582339,1,1,0,0,0,0,1,1
1,10,0.6,0,16,0,0.150870406,0,0.265709579,1048.708569,1,1,1096.070058,1,1,1096.070058,1,1,47.36148963,0.045161727,47.36148963,0.045161727,1.045161727,1.045161727
1,10,0.6,0,18,1,1.439209726,1,0.910345594,2481.331628,1,1,3054.466344,0,1,2515.976802,1,1,573.1347158,0.230978685,34.64517373,0.013962331,1.230978685,1.013962331
1,10,0.6,0,17,1,1.189718482,1,0.441894586,2605.175272,1,1,2910.160656,1,1,2910.160656,1,1,304.9853838,0.117069046,304.9853838,0.117069046,1.117069046,1.117069046
1,10,0.6,0,17,0,0.923880597,1,0.483193675,1949.273763,1,1,1972.305689,1,1,1972.305689,1,1,23.0319263,0.011815645,23.0319263,0.011815645,1.011815645,1.011815645
1,10,0.6,0,16,1,1.204022989,0,0.175689454,2324.299618,1,1,2355.341469,1,1,2355.341469,1,1,31.04185144,0.013355357,31.04185144,0.013355357,1.013355357,1.013355357
1,10,0.6,0,18,0,0.743559719,1,0.926546462,2184.1917,1,1,2613.852413,0,1,2188.427571,1,1,429.6607136,0.196713829,4.235870967,0.001939331,1.196713829,1.001939331
1,10,0.6,0,19,1,1.638115632,0,0.251894955,2088.511277,1,1,2088.511277,1,1,2088.511277,1,1,0,0,0,0,1,1
1,10,0.6,0,16,1,1.5,0,0.10938741,2123.360741,1,1,2123.360741,1,1,2123.360741,1,1,0,0,0,0,1,1
1,10,0.6,0,19,0,0.203791469,1,0.364162787,1301.308897,1,1,1416.25866,1,1,1416.25866,1,1,114.9497626,0.088333956,114.9497626,0.088333956,1.088333956,1.088333956
1,10,0.6,0,16,0,0.038596491,0,0.183372962,1141.418256,1,1,1143.324345,1,1,1143.324345,1,1,1.906088726,0.00166993,1.906088726,0.00166993,1.00166993,1.00166993
1,10,0.6,0,16,1,1.747767857,1,0.384518961,2118.025554,1,1,2154.521259,1,1,2154.521259,1,1,36.49570492,0.017231003,36.49570492,0.017231003,1.017231003,1.017231003
1,10,0.6,0,16,0,0.373248408,0,0.273373995,1686.779944,1,1,1858.02187,1,1,1731.565333,2,1,171.2419259,0.101520015,44.78538937,0.026550819,1.101520015,1.026550819
1,10,0.6,0,16,1,1.572202166,0,0.248676815,3923.026969,1,2,3923.026969,1,2,3923.026969,1,2,0,0,0,0,1,1
1,10,0.6,0,16,0,0.839694656,0,0.279372716,1495.103923,1,1,1642.274785,1,1,1642.274785,1,1,147.1708624,0.098435206,147.1708624,0.098435206,1.098435206,1.098435206
1,10,0.6,0,19,0,0.666666667,1,0.868987531,1374.54698,1,1,2042.691221,0,1,1384.249787,1,1,668.1442408,0.486083233,9.702806851,0.007058912,1.486083233,1.007058912
1,10,0.6,0,17,1,1.017486339,1,0.856650432,2683.180632,1,1,3116.063913,1,1,3116.063913,1,1,432.8832808,0.161332143,432.8832808,0.161332143,1.161332143,1.161332143
